appId,store,flag,title
com.darkpain.comehere,playstore,dual-use,Come here
com.dashride.clients.ecoelitelimo,playstore,dual-use,Eco Elite Limo
com.dashride.clients.hspersonalcarservice,playstore,dual-use,H&S Personal Car Service
com.dashride.clients.myelitedriver,playstore,dual-use,My Elite Driver
com.dashride.clients.scsondemand,playstore,dual-use,BESPOKEV
com.data_action.teddytag,playstore,dual-use,Teddy Tag
com.data_dive.com.alexaphonefinder,playstore,dual-use,Alexa Phone Finder
com.datatelsolution.parent,appstore,dual-use,Parent Datatel solutions
com.datersafehouseff.geosafe,appstore,dual-use,LocateUs: GPS Location Tracker
com.davehirsch.Trust-Builder,appstore,dual-use,Trust Builder
com.dbzbpr.skt,playstore,stalkerware,"Gpspy,S2mob,Spy2Mobile,SpyToMobile,Spymob,sap4mobile,spy2mobile"
com.ddiutilities.monitor,playstore,stalkerware,"AutoForward,DDI,DDIUtilities,EasySpy,Highster,HighsterMobile,HighsterSpy,PhoneSpector,SafeGuarde,SurePoint,TurboSpy"
com.deadvirusllc.SmsShadow3,playstore,dual-use,SMS Shadow Phone Tracker
com.deere.aglogictender,playstore,dual-use,Operations Center PRO Tender
com.defo.text.track,playstore,dual-use,Text Tracker
com.deianp.TripPlayer,appstore,dual-use,Trip Player
com.deliveryboycs.android,playstore,dual-use,Mobikul Delivery Boy CS-Cart
com.delorme.earthmate,appstore,dual-use,Earthmate
com.depelettronica.quasarmobile,playstore,dual-use,Quasar Mobile
com.dev.callrecordingapp,playstore,dual-use,Call Recorder
com.dev.recordmycall,playstore,dual-use,Call Recorder Pro
com.dev.track,appstore,dual-use,RealLoc: Find Friends & Family
com.dev4playapps.whatsdeleted,playstore,stalkerware,TrackMyPhones
com.devabdell.callrecorder.automaticrecorder,playstore,dual-use,Call Recorder Pro
com.devarsciences.media.callrecorder,playstore,dual-use,Automatic Call Recorder - Spy HQ
com.devbreve.clientapp,playstore,dual-use,Bee Controller - PC Remote
com.devdak.recorder,playstore,dual-use,New Automatic Call Recorder
com.deveasyinc.autocallrecorder,playstore,dual-use,Auto Call Recorder 2018
com.developman.loghatjassad,playstore,dual-use,قراءة لغة الجسد بطريقة سهلة
com.devexpert.weather,playstore,dual-use,Weather & Clock Widget for Android
com.devforall.testami,playstore,dual-use,كيف تعرف من يحبك بصدق
com.devha.callrecorderprop,playstore,dual-use,All Call Recorder Pro 2018
com.devhamdo.claping.find,playstore,dual-use,حدد مكان هاتفك بالتصفيق 2017
com.devicebee.kidsmapper,playstore,dual-use,Kids Mapper
com.devicemanagerRB,playstore,dual-use,Family Locator - RedBird
com.devicetrackerplus.dtpios2,appstore,dual-use,Device Tracker Plus
com.devmind.hdcallrecorderpro,playstore,dual-use,HD Call Recorder Pro
com.devntech.omar.my_family_tracker,playstore,dual-use,"Family Tracker, Family Locator, Family GPS tracker"
com.devpapa.smsforwarder,playstore,dual-use,Forwards all SMS
com.devparadigam.searchforsure,playstore,dual-use,Search4Sure - find your lost phone
com.devprofessional.recordercall,playstore,dual-use,Call Recorder Pro - Automatically record
com.devproo.advancecallrecorder,playstore,dual-use,Advance Call Recorder
com.devsimply.callrecorderpro,playstore,dual-use,Call Recorder
com.devspark.securityotp,playstore,stalkerware,SpySMS
com.devsudpro.enrigestrementappel,playstore,dual-use,Call Recorder 2015 Free
com.devtech.recordcall,playstore,dual-use,Call Recorder Voice Pro Free📞
com.devxdjo.PhoneTracker,playstore,dual-use,Live Cell Phone Tracker Offline 2018
com.dfc.location,playstore,dual-use,Free GPS Tracker
com.dgcarsunicab.nottingham,playstore,dual-use,Unicab
com.dhrik.ios,appstore,dual-use,Dhrik
com.dhruv.unlockhistory,playstore,dual-use,Transparency (Unlock History)
com.diamond.studio.apps.live.mobile.location.tracker,playstore,dual-use,Live Mobile Location Tracker- Phone Number Locator
com.dianxinos.dxbs.paid,playstore,dual-use,DU Battery Saver PRO & Widgets
com.diceappstudio.voicerecorder.callrecorder.free,playstore,dual-use,Call Recorder Free - Voice Recording App
com.dichef.loctrapp,appstore,dual-use,Loctra - Find Location
com.digilogsystems.vehicletracking,playstore,dual-use,GPS Vehicle Tracking
com.digitalapp.callrecorder,playstore,dual-use,Call Recorder - Automatic
com.digitalwoodpiker.whatstrackerandgirlnumber,playstore,dual-use,Whats Tracker - Last Seen Tracker : Status Saver
com.dijit.urc,playstore,dual-use,Dijit Universal Remote Control
com.dimonvideo.smstoweb,playstore,dual-use,Auto-forward SMS to Email or Cloud
com.dimusoft.tcr,playstore,dual-use,Total Call Recorder
com.dinesh.callrecorder.main,playstore,dual-use,Call Recorder Manual
com.dinold,playstore,dual-use,Auto SMS Text Message Reader
com.dinold.autosmsforwarding,playstore,dual-use,SMS Text Message Auto Forward
com.dirma.callrecorderpro,playstore,dual-use,Call Recorder 2017
com.discipleskies.android.polarisnavigation,playstore,dual-use,Polaris GPS Navigation
com.discoverukraine.metro.buenosaires,playstore,dual-use,Buenos Aires Subway Guide
com.distance.devicepro,playstore,dual-use,Track My Children and Family
com.district.txt,playstore,dual-use,TRIP Mobile
com.dizworld.trackdevices,playstore,dual-use,Track Devices
com.django,playstore,dual-use,Django Automatic Call Recorder
com.djangopro,playstore,dual-use,Automatic Call Recorder Pro
com.djoapps.callrecorderfour,playstore,dual-use,Call Recorder For Kik - Pro
com.djoapps.callrecorderthree,playstore,dual-use,Call Recorder For Line - Pro
com.dln.callrecord,playstore,dual-use,Automatic Call Recorder - With Secure Encryption
com.dluxtools.recordhiddencall,playstore,dual-use,Auto Incoming Call Recorder 2018
com.dmorneault.gpstracks,appstore,dual-use,GPS Tracks
com.dnt_ma.way,playstore,dual-use,WAY GPS locations by SMS
com.doaagaristrinurutsuamiampuh.amalanistriagartunduksuami,playstore,dual-use,Amalan Doa Agar Istri Nurut dan Tunduk Pada Suami
com.doaistriuntuksuamiagarsetia.onlineforextrading,playstore,dual-use,Doa Istri Agar Suami Setia
com.dobi.jiecon,playstore,dual-use,Ignore No Long! quit addiction
com.docandtrack.app,playstore,dual-use,Doc and Track Phone App
com.dof100.kidkeyloggerremote,playstore,dual-use,Remote Control for KKLP
com.doggylogs.app,appstore,dual-use,Doggy Logs
com.dokan.familyonmap.paid,playstore,dual-use,Family On Map
com.domatic.gps.hidden,playstore,dual-use,Hidden GPS Tracking
com.dona.messagespoofing,playstore,dual-use,Message Spoofing
com.dondeesta.dondeEsta,appstore,dual-use,dondeEsta Family - Locate your Family
com.donttouch.myphone,playstore,dual-use,حماية الهاتف من التجسس و اللمس
com.donttouchmyphone.unlock.photo,playstore,dual-use,Who Touched My Phone
com.dotcode.whatsweb,playstore,dual-use,WhatsWeb for Business
com.doxess.clubrunnermobile,playstore,dual-use,ClubRunner
com.doyal.trackchild,playstore,dual-use,Child Track
com.dragonsque.recoder,playstore,dual-use,Automatic Call Record Pro
com.drakontas.dforce,appstore,dual-use,DForce
com.drawtyme.trackme,playstore,dual-use,Family Locator & Friend Tracker
com.drcinfotech.autosms,playstore,dual-use,Auto SMS Sender
com.drcinfotech.autosmspro,playstore,dual-use,Auto SMS Sender Pro
com.dreamkodez.gps.location.finderr,playstore,dual-use,GPS Location Finder : Maps Navigation & Direction
com.dreamlife.phonetracker.phonesecurity,playstore,dual-use,Find my  Lost Phone location.
com.dreams.studio.apps.live.mobile.location.tracker,playstore,dual-use,Live Mobile Location Tracker
com.dreamscometrue.gps_route_locator.nearby_placefinder.places_2017,playstore,dual-use,GPS Navigation : Best Tracker
com.drewmcminn.kcstreettrack,playstore,dual-use,KC Street Track
com.driver.hire_me,playstore,dual-use,HireMe - Taxi app for Drivers
com.driver.uberappsua,playstore,dual-use,UA Driver
com.driversnote.driversnote,appstore,dual-use,Mileage Tracker by Driversnote
com.drivesafe.ly,playstore,dual-use,DriveSafe.ly® Free SMS Reader
com.drobnik.GeoCorderFree,appstore,dual-use,GeoCorder [FREE]
com.droid.call.recorder,playstore,dual-use,Automatic Call Recorder Pro - ATO
com.droidclub.AutoCallRecorderFREE,playstore,dual-use,Auto Call Recorder FREE
com.droidevapps.callrecorder,playstore,dual-use,Automatic Call Recorder - ACR
com.droidideas.callrecorder,playstore,dual-use,Automatic Call Recorder : Full Free
com.droidlake.droidlakeautocallrecorderpro,playstore,dual-use,Auto Call Recorder Pro
com.droidomics.amber.c200,playstore,dual-use,Amber Child Tracker 2.0.1
com.droidomics.family.f120,playstore,dual-use,Family
com.droidomics.family.t110,playstore,dual-use,Family Locator Tracker 1.1.3
com.droidventures.app.DroidTrackerPro,playstore,dual-use,Droid Tracker Pro GPS Tracker
com.droidwatcher,playstore,stalkerware,DroidWatcher
com.dromon,playstore,stalkerware,"MonitorChecker,AndrMonitor,AndroidMon,Dromon"
com.dropbox.android,playstore,dual-use,"Dropbox: Cloud Storage & Drive, Doc & Photo Backup"
com.dspark.phone.modefind,playstore,dual-use,Spy Gps sms call controller
com.dswiss.securesafe.android,playstore,dual-use,SecureSafe
com.duanstar.cta,playstore,dual-use,Transit Tracks: Chicago CTA
com.duckbone.callcalendar,playstore,dual-use,Call Calendar Pro
com.duckbone.smsdiversion,playstore,dual-use,SMS Diversion
com.duckbone.smsdiversion.pro,playstore,dual-use,SMS Diversion Pro
com.duiyun.cocospy,playstore,stalkerware,"Cocospy,FoneMonitor,MinSpy,NeatSpy,SafeSpy,Spyic,Spyine,Spyzie,TeenSafe"
com.duiyun.cocospy.v2,playstore,stalkerware,"Cocospy,FoneMonitor,MinSpy,NeatSpy,SafeSpy,Spyic,Spyine,Spyzie,TeenSafe"
com.duiyun.fonemonitor,playstore,stalkerware,"Cocospy,FoneMonitor,MinSpy,NeatSpy,SafeSpy,Spyic,Spyine,Spyzie,TeenSafe"
com.duiyun.spyic,playstore,stalkerware,"Cocospy,FoneMonitor,MinSpy,NeatSpy,SafeSpy,Spyic,Spyine,Spyzie,TeenSafe"
com.duiyun.spyine,playstore,stalkerware,"Cocospy,FoneMonitor,MinSpy,NeatSpy,SafeSpy,Spyic,Spyine,Spyzie,TeenSafe"
com.duiyun.spyzie,playstore,stalkerware,"Cocospy,FoneMonitor,MinSpy,NeatSpy,SafeSpy,Spyic,Spyine,Spyzie,TeenSafe"
com.duoduosoft.signalguardpro,playstore,dual-use,Signal Guard Pro
com.dvcsolutions.parentalcontroldvc,playstore,dual-use,Meerkiddo - Parental Control
com.dvrsupportcenter.MDVR_HD,playstore,dual-use,OpenEye MDVR HD
com.dy.spyzie.v4,playstore,stalkerware,"Cocospy,FoneMonitor,MinSpy,NeatSpy,SafeSpy,Spyic,Spyine,Spyzie,TeenSafe"
com.dynamicg.timerec.plugin4,playstore,dual-use,DynamicG Calendar Sync Plugin
com.dzitpros.recordcall,playstore,dual-use,Automatic call recorder NEW
com.dzmg.callrecord,playstore,dual-use,Call Recorder Pro
com.eagerbytes.walkmoar,appstore,dual-use,Walksome walk step tracker
com.eandenterprise.svtMobile,playstore,dual-use,IoT Fleet Mgmt
com.earthmaps.gps.livestreetview.tracker,playstore,dual-use,Live Earth Map GPS Tracking & Live Street View HD
com.eastcat.autosync.free,playstore,dual-use,SyncMyDroid Free - Transfer files to PC over WiFi
com.easy.phone.booster,playstore,dual-use,Easy phone booster
com.easysolutions.easytexttospeechfree,playstore,dual-use,Easy Text To Speech
com.easyway.apps.smartcallrecorder,playstore,dual-use,Call Recorder Pro
com.ebizzapps.texttransferbetweenmobiledesktop,playstore,dual-use,TexFer: Free Text Transfer Between Mobile Desktop
com.eclipsim.gpsstatus2,playstore,dual-use,GPS Status & Toolbox
com.eddkam.Allcallrecorder,playstore,dual-use,All Call Recorder
com.edmodo.parents,playstore,dual-use,Edmodo for Parents
com.edoanpro.callrecorder,playstore,dual-use,Call Recorder Pro
com.educren.kidsworld,playstore,dual-use,Parental Control and Dashboard
com.edufits.tracker,playstore,dual-use,Edufits Parent - GPS Tracking
com.efe.Find-Loca,appstore,dual-use,Find Loca - Find Location
com.efe.callrecorder.Call-Recorder,appstore,dual-use,My Call Recorder -Record Calls
com.efe.findapp.FindApp2,appstore,dual-use,FindApp - Location Finder
com.efergy.rmt,playstore,dual-use,Efergy Ego
com.eheuristic.lastalertpro,playstore,dual-use,Last Alert Pro Find Your Phone
com.eightAug.seventeen09099,playstore,dual-use,Text Messages Notifications Location Remote Access
com.eit.tns,playstore,dual-use,Kingstrack GPS Tracking System
com.elasticm2m.svr.ilocate2,playstore,dual-use,iLocate GPS Tracking
com.elec.lynknpro,playstore,dual-use,Lynknpro
com.elixsr.portforwarder,playstore,dual-use,Fwd: the port forwarding app
com.elmoussati.callrecorder,playstore,dual-use,Call Recorder -Automatically
com.elpatr.woac,playstore,stalkerware,"Gpspy,S2mob,Spy2Mobile,SpyToMobile,Spymob,sap4mobile,spy2mobile"
com.elteamgroup.callrecorder,playstore,dual-use,Call Recorder
com.embarcadero.SVATracker,playstore,dual-use,SVA Tracker
com.emberify.instant,appstore,dual-use,Instant - Lifelog | Place & Screen Time Tracker
com.emby.mobile,appstore,dual-use,Emby
com.emilburzo.graticule,playstore,dual-use,Graticule - simple real-time location sharing app
com.emilburzo.nexus7sms,playstore,dual-use,SMS for Nexus 7
com.emobi.convoy,playstore,dual-use,Craton - GPS Tracker. Locator. Flights. Hotels
com.endeavor.detectivehiddencallrecords,playstore,dual-use,Call Recorder
com.endeavor.locationtracker,playstore,dual-use,Hidden Location Tracker
com.endpointlock,playstore,dual-use,EndpointLock ®
com.endyourif.ocdtracker,playstore,dual-use,Behavior Therapy Tracker
com.enigma_soft.arc,playstore,dual-use,ARC PC Controller
com.enlightment.voicecallrecorder,playstore,dual-use,Call Recorder
com.enqualcomm.kidsys.watchu,playstore,dual-use,WATCHU Kids GPS Tracking
com.enregisteurappel.callrecorderauto,playstore,dual-use,Call Recorder Pro
com.enregistrement.appelrecorder,playstore,dual-use,Enregistrement d'appel 2017
com.ensourcedigital.childtrack,appstore,dual-use,ChildTrack App
com.entourage.famileo,playstore,dual-use,Famileo
com.eolwral.osmonitor,playstore,dual-use,OS Monitor
com.eonsoft.AutoCallRecoder,playstore,dual-use,Automatic Call Recorder
com.epasufob.kybavfgt,offstore,stalkerware,Spyone
com.epbzrqcg.syzzkuqx,playstore,stalkerware,Spyone
com.epiontech.mileageace.app.android,playstore,dual-use,Mileage Ace: GPS Tracker & Log
com.epitome.developer.friendtracker,playstore,dual-use,Tracko- Track Friends & Family for Safety & Fun
com.epson.mobilephone.android.epsonprintserviceplugin,playstore,dual-use,Epson Print Enabler
com.er.mo.apps.mypasswords,playstore,dual-use,My Passwords - Password Manager
com.erc.trackphoneviewer,playstore,dual-use,Track Phone Viewer
com.erclab.iphone.photodownload,appstore,dual-use,Photo Transfer App - Bitwise
com.ernell.thht,playstore,stalkerware,"Gpspy,S2mob,Spy2Mobile,SpyToMobile,Spymob,sap4mobile,spy2mobile"
com.esa5callrecordtip.gidol,playstore,dual-use,Free Automatic Call Recorder 2018 Tips
com.esalna.callrecord,playstore,dual-use,Automatic Calls Recorder Pro
com.escudoweb.blabloo,appstore,dual-use,Blabloo Parents
com.escudoweb.genio,appstore,dual-use,Geniora Parent
com.eset.ems2.gp,playstore,dual-use,Mobile Security & Antivirus
com.eset.parental,playstore,dual-use,ESET Parental Control
com.esr.mobile,appstore,dual-use,EatSleepRIDE Motorcycle GPS
com.esri.app.Tracker,appstore,dual-use,ArcGIS Tracker
com.essence.adlfamily,playstore,dual-use,Family Guardian by MG
com.estudio.donttouchmyphone.mobile,playstore,dual-use,Don't Touch My Phone
com.eta,playstore,dual-use,Arrival Time - ETA
com.eternussolutions.salesforcecrmcalltracker,playstore,dual-use,Track Calls to Salesforce
com.etips.austin.travel.guide,playstore,dual-use,Austin Travel Guide
com.etips.bago.travel.guide,playstore,dual-use,Bago Travel Guide
com.etips.hakone.travel.guide,playstore,dual-use,Hakone Travel Guide
com.etips.tallinn.travel.guide,playstore,dual-use,Tallinn Travel Guide
com.euler2012.vialatm,playstore,dual-use,GPS Tracker and Beacon
com.eupheme.callrecorder,playstore,dual-use,Calls Recall | Call Recorder
com.euro.FindMe,appstore,dual-use,GPS Phone Tracker - Family Locator
com.euro.FindMeLite,appstore,dual-use,GPS Phone Tracker - Family Locator Lite
com.euro.gpsphonetracker,playstore,dual-use,GPS Phone Tracker - Family Locator
com.euro.gpspro,appstore,dual-use,GPS Phone Tracker Family Locator Pro
com.eurobin.autocallrecoder,playstore,dual-use,Auto Call Recorder For Android
com.eurosoft.cabtreasuredriverada,playstore,dual-use,CabTreasure - PA
com.eurosoft.cabtreasurevoteDriver,playstore,dual-use,Cab Treasure - R2V Driver
com.eurosoft.cargodriverapp,playstore,dual-use,DTS Cargo
com.eurosofttech.a1_international,playstore,dual-use,Orion Transportation
com.eurosofttech.a_cabs,playstore,dual-use,A Cabs
com.eurosofttech.a_class_travels,playstore,dual-use,A class travels
com.eurosofttech.abramson_taxi,playstore,dual-use,Abramson Taxi
com.eurosofttech.abu_transportation,playstore,dual-use,Abu Transportation
com.eurosofttech.all_time_cars,playstore,dual-use,All Time Cars
com.eurosofttech.apex_taxi,playstore,dual-use,APEX TAXI
